person,cant_checkouts_5,%checkouts,checkouts_ult_semana,act_primera_semana,act_ultima_semana,mayor_actividad_ult_semana,cant_modelos_distintos,cant_checkouts_dif_modelos,MAX(cant_interacciones_por_modelo),MEAN(cant_interacciones_por_modelo),Checkout max,Checkout mean,cant_lead_5to_mes,cant_modelos_que_consulto_stock
5577775a,9.0,3.180212014134275,0.0,0.0,8.0,1,19.0,3.0,30.0,7.684210526315789,4.0,3.0,0.0,0.0
dd2ed1b6,4.0,1.9417475728155338,4.0,0.0,104.0,1,38.0,2.0,14.0,2.8684210526315788,3.0,2.0,0.0,0.0
0fe5d58d,3.0,8.108108108108109,2.0,0.0,15.0,1,10.0,2.0,5.0,1.6,2.0,1.5,0.0,0.0
a30504be,1.0,2.083333333333333,1.0,0.0,37.0,1,6.0,1.0,20.0,5.833333333333333,1.0,1.0,0.0,0.0
18a1de79,2.0,1.4388489208633095,2.0,0.0,82.0,1,11.0,1.0,50.0,10.0,2.0,2.0,0.0,0.0
f88200f4,5.0,1.0204081632653061,2.0,40.0,104.0,1,29.0,3.0,92.0,13.827586206896552,2.0,1.6666666666666667,0.0,0.0
d180a63f,0.0,0.0,0.0,0.0,7.0,1,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
97267956,1.0,0.273224043715847,1.0,0.0,80.0,1,43.0,1.0,53.0,5.767441860465116,1.0,1.0,0.0,0.0
2fec9bbc,12.0,10.16949152542373,12.0,0.0,118.0,1,8.0,2.0,70.0,12.875,10.0,6.0,0.0,0.0
c7fb76e9,1.0,8.333333333333332,1.0,0.0,12.0,1,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
05ad382c,1.0,4.3478260869565215,1.0,0.0,23.0,1,8.0,1.0,4.0,1.625,1.0,1.0,0.0,0.0
4e5d317d,1.0,7.6923076923076925,1.0,0.0,8.0,1,1.0,1.0,8.0,8.0,1.0,1.0,0.0,0.0
db9e8233,3.0,0.8379888268156425,3.0,0.0,166.0,1,23.0,1.0,40.0,10.173913043478262,3.0,3.0,2.0,1.0
7f721016,1.0,25.0,1.0,0.0,4.0,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
b65be4d3,10.0,4.424778761061947,8.0,0.0,107.0,1,9.0,3.0,61.0,18.0,8.0,3.3333333333333335,0.0,0.0
aaed7b2e,1.0,1.1235955056179776,0.0,0.0,21.0,1,7.0,1.0,7.0,3.2857142857142856,1.0,1.0,0.0,0.0
f8e37457,3.0,23.076923076923077,3.0,0.0,13.0,1,3.0,1.0,7.0,3.0,3.0,3.0,0.0,0.0
9411a009,10.0,66.66666666666666,10.0,0.0,15.0,1,1.0,1.0,10.0,10.0,10.0,10.0,0.0,0.0
166bf528,0.0,0.0,0.0,0.0,32.0,1,7.0,0.0,2.0,1.2857142857142858,0.0,0.0,0.0,0.0
5429fbb6,1.0,3.4482758620689653,1.0,0.0,29.0,1,2.0,1.0,8.0,4.5,1.0,1.0,0.0,0.0
fe1f24ff,1.0,1.8867924528301887,1.0,0.0,26.0,1,14.0,1.0,8.0,2.0,1.0,1.0,0.0,0.0
49ff6d6e,2.0,1.3071895424836601,2.0,0.0,153.0,1,15.0,2.0,26.0,8.466666666666667,1.0,1.0,0.0,0.0
1adea052,1.0,10.0,1.0,0.0,10.0,1,2.0,1.0,3.0,2.5,1.0,1.0,0.0,0.0
0fe5b0f4,1.0,4.3478260869565215,0.0,0.0,8.0,1,3.0,1.0,9.0,4.333333333333333,1.0,1.0,0.0,0.0
19c94e0b,2.0,1.0416666666666665,0.0,10.0,36.0,1,21.0,2.0,22.0,5.0,1.0,1.0,0.0,0.0
2a727bb0,4.0,18.181818181818183,4.0,0.0,22.0,1,1.0,1.0,10.0,10.0,4.0,4.0,0.0,0.0
0ff75b46,0.0,0.0,0.0,0.0,36.0,1,4.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0
c7fba740,1.0,1.0869565217391304,1.0,0.0,67.0,1,13.0,1.0,19.0,3.5384615384615383,1.0,1.0,0.0,0.0
224613bb,2.0,1.282051282051282,2.0,0.0,156.0,1,10.0,1.0,43.0,11.9,2.0,2.0,0.0,0.0
cd7b5c8e,2.0,0.9478672985781991,2.0,0.0,211.0,1,17.0,1.0,75.0,11.058823529411764,2.0,2.0,0.0,0.0
179720f1,3.0,8.571428571428571,3.0,0.0,35.0,1,2.0,1.0,26.0,14.0,3.0,3.0,0.0,0.0
ff9a58dd,1.0,0.4878048780487805,0.0,0.0,24.0,1,27.0,1.0,7.0,2.6296296296296298,1.0,1.0,0.0,0.0
1070bca3,2.0,3.278688524590164,2.0,0.0,52.0,1,7.0,2.0,10.0,3.0,1.0,1.0,0.0,0.0
a5d31df5,2.0,8.333333333333332,1.0,0.0,15.0,1,3.0,1.0,12.0,5.333333333333333,2.0,2.0,0.0,0.0
4e5c868d,6.0,4.918032786885246,3.0,11.0,71.0,1,18.0,3.0,16.0,3.6666666666666665,3.0,2.0,0.0,0.0
653f68fe,1.0,5.88235294117647,1.0,0.0,17.0,1,1.0,1.0,8.0,8.0,1.0,1.0,0.0,0.0
3ebc771d,0.0,0.0,0.0,0.0,39.0,1,6.0,0.0,10.0,4.5,0.0,0.0,0.0,0.0
c4012f15,0.0,0.0,0.0,0.0,21.0,1,4.0,0.0,2.0,1.5,0.0,0.0,0.0,0.0
517bf648,0.0,0.0,0.0,0.0,7.0,1,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
254f8761,0.0,0.0,0.0,13.0,33.0,1,9.0,0.0,19.0,5.888888888888889,0.0,0.0,0.0,0.0
043a4def,1.0,4.166666666666666,1.0,0.0,24.0,1,2.0,1.0,20.0,10.5,1.0,1.0,0.0,0.0
ef68bea1,2.0,2.4390243902439024,2.0,0.0,35.0,1,6.0,1.0,10.0,3.3333333333333335,2.0,2.0,0.0,0.0
c844a662,0.0,0.0,0.0,0.0,30.0,1,1.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0
7f6c85e8,1.0,11.11111111111111,1.0,0.0,9.0,1,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
77397f7b,0.0,0.0,0.0,0.0,77.0,1,8.0,0.0,24.0,4.0,0.0,0.0,0.0,0.0
e4aedddc,2.0,20.0,2.0,0.0,10.0,1,1.0,1.0,6.0,6.0,2.0,2.0,0.0,0.0
35ee0cc8,10.0,8.928571428571429,0.0,0.0,13.0,1,6.0,1.0,25.0,6.0,10.0,10.0,0.0,0.0
4b66b31e,3.0,2.564102564102564,3.0,0.0,117.0,1,7.0,1.0,13.0,5.142857142857143,3.0,3.0,0.0,0.0
125b4a32,1.0,33.33333333333333,1.0,0.0,3.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
c1d99fe2,2.0,1.6260162601626018,0.0,0.0,22.0,1,6.0,1.0,47.0,14.333333333333334,2.0,2.0,0.0,0.0
1b2b8210,1.0,16.666666666666664,1.0,0.0,6.0,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
55fc24ef,4.0,0.8492569002123143,4.0,0.0,203.0,1,45.0,2.0,76.0,7.311111111111111,3.0,2.0,0.0,0.0
77e489c7,1.0,0.8849557522123894,0.0,22.0,18.0,0,18.0,1.0,6.0,2.111111111111111,1.0,1.0,0.0,0.0
62ba2fba,1.0,7.142857142857142,1.0,0.0,14.0,1,2.0,1.0,6.0,3.5,1.0,1.0,0.0,0.0
ae4bfc26,2.0,3.4482758620689653,2.0,0.0,58.0,1,7.0,1.0,29.0,6.142857142857143,2.0,2.0,0.0,0.0
22f1d021,3.0,3.8461538461538463,3.0,0.0,75.0,1,12.0,1.0,13.0,3.1666666666666665,3.0,3.0,0.0,0.0
774cbcf2,3.0,6.25,3.0,0.0,48.0,1,9.0,1.0,21.0,4.444444444444445,3.0,3.0,0.0,0.0
72368746,1.0,11.11111111111111,1.0,0.0,9.0,1,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
aca95b2b,1.0,16.666666666666664,1.0,0.0,6.0,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
a944289b,2.0,0.7299270072992701,0.0,5.0,55.0,1,8.0,1.0,57.0,10.125,2.0,2.0,0.0,0.0
55e87de8,1.0,1.4285714285714286,0.0,0.0,32.0,1,19.0,1.0,5.0,1.8421052631578947,1.0,1.0,0.0,0.0
c56dff49,1.0,4.761904761904762,1.0,0.0,21.0,1,1.0,1.0,9.0,9.0,1.0,1.0,0.0,0.0
ba724fb6,1.0,3.571428571428571,0.0,0.0,10.0,1,3.0,1.0,12.0,4.666666666666667,1.0,1.0,0.0,0.0
b97b9d93,1.0,7.6923076923076925,1.0,0.0,13.0,1,2.0,1.0,7.0,5.0,1.0,1.0,0.0,0.0
46cacfef,1.0,25.0,1.0,0.0,4.0,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
14b6ab24,1.0,9.090909090909092,1.0,0.0,11.0,1,2.0,1.0,5.0,3.0,1.0,1.0,0.0,0.0
f1e00012,1.0,2.0,0.0,0.0,21.0,1,7.0,1.0,17.0,4.142857142857143,1.0,1.0,0.0,0.0
7025ac12,4.0,5.47945205479452,2.0,0.0,24.0,1,5.0,2.0,12.0,7.8,2.0,2.0,0.0,0.0
bada76d3,0.0,0.0,0.0,72.0,148.0,1,14.0,0.0,28.0,6.714285714285714,0.0,0.0,0.0,0.0
70a325eb,0.0,0.0,0.0,0.0,47.0,1,25.0,0.0,23.0,4.92,0.0,0.0,0.0,0.0
fb19ca5a,1.0,1.2658227848101267,1.0,0.0,6.0,1,9.0,1.0,46.0,6.666666666666667,1.0,1.0,0.0,0.0
f6cd21a1,1.0,1.3888888888888888,0.0,0.0,7.0,1,6.0,1.0,28.0,6.666666666666667,1.0,1.0,0.0,0.0
ed806b31,1.0,1.8518518518518516,0.0,0.0,32.0,1,7.0,1.0,4.0,2.7142857142857144,1.0,1.0,0.0,0.0
91752493,1.0,25.0,1.0,0.0,4.0,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
92059fdf,1.0,7.6923076923076925,1.0,0.0,13.0,1,2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0
390f09f1,1.0,5.88235294117647,1.0,0.0,17.0,1,2.0,1.0,7.0,5.0,1.0,1.0,0.0,0.0
d9fc5677,2.0,0.42283298097251587,0.0,6.0,30.0,1,33.0,2.0,69.0,6.787878787878788,1.0,1.0,0.0,0.0
4d233ac6,4.0,7.6923076923076925,4.0,0.0,42.0,1,5.0,1.0,24.0,5.8,4.0,4.0,0.0,0.0
46a1efca,2.0,6.25,1.0,0.0,22.0,1,3.0,1.0,10.0,7.333333333333333,2.0,2.0,0.0,0.0
d4c8daf6,3.0,1.875,3.0,0.0,95.0,1,29.0,2.0,36.0,3.896551724137931,2.0,1.5,0.0,0.0
fd5bc946,1.0,1.3157894736842104,1.0,0.0,76.0,1,13.0,1.0,6.0,1.7692307692307692,1.0,1.0,0.0,0.0
23b90f81,1.0,1.6666666666666667,1.0,0.0,43.0,1,10.0,1.0,8.0,2.2,1.0,1.0,0.0,0.0
89939b0c,1.0,1.1904761904761905,0.0,0.0,41.0,1,19.0,1.0,12.0,2.526315789473684,1.0,1.0,0.0,0.0
eab407a5,0.0,0.0,0.0,0.0,18.0,1,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
d55a7432,1.0,0.2915451895043732,0.0,7.0,40.0,1,6.0,1.0,227.0,51.333333333333336,1.0,1.0,0.0,0.0
629e1a6e,1.0,0.8695652173913043,1.0,0.0,90.0,1,13.0,1.0,20.0,4.461538461538462,1.0,1.0,0.0,0.0
13698a29,3.0,5.88235294117647,1.0,25.0,26.0,1,4.0,2.0,8.0,6.75,2.0,1.5,0.0,0.0
84380983,0.0,0.0,0.0,12.0,3.0,0,2.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0
09d0e523,2.0,0.847457627118644,0.0,94.0,22.0,0,20.0,2.0,40.0,7.55,1.0,1.0,0.0,0.0
bde00913,1.0,10.0,1.0,0.0,10.0,1,3.0,1.0,2.0,1.3333333333333333,1.0,1.0,0.0,0.0
32eb13bb,1.0,12.5,1.0,0.0,8.0,1,2.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0
2606c8da,1.0,3.7037037037037033,1.0,0.0,27.0,1,5.0,1.0,11.0,3.0,1.0,1.0,0.0,0.0
23e6906d,1.0,3.4482758620689653,1.0,0.0,29.0,1,2.0,1.0,12.0,7.0,1.0,1.0,0.0,0.0
cf75487d,1.0,11.11111111111111,1.0,0.0,9.0,1,2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0
adf0382e,3.0,4.6875,3.0,0.0,64.0,1,3.0,1.0,12.0,5.333333333333333,3.0,3.0,0.0,0.0
b17d6c59,1.0,25.0,1.0,0.0,4.0,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
e349f752,5.0,2.2522522522522523,0.0,0.0,67.0,1,8.0,1.0,32.0,9.5,5.0,5.0,0.0,0.0
eb08912b,2.0,4.081632653061225,0.0,3.0,12.0,1,4.0,1.0,15.0,4.75,2.0,2.0,0.0,0.0
d4e83772,3.0,0.9009009009009009,1.0,0.0,90.0,1,22.0,2.0,43.0,5.863636363636363,2.0,1.5,0.0,0.0
4bfc1a10,3.0,2.608695652173913,0.0,0.0,8.0,1,17.0,2.0,6.0,2.176470588235294,2.0,1.5,0.0,0.0
9952a8e0,1.0,25.0,1.0,0.0,4.0,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
8c31a66a,1.0,7.6923076923076925,1.0,0.0,13.0,1,2.0,1.0,4.0,2.5,1.0,1.0,0.0,0.0
edc38036,0.0,0.0,0.0,0.0,116.0,1,7.0,0.0,62.0,12.0,0.0,0.0,0.0,0.0
2abe3533,3.0,10.0,0.0,0.0,5.0,1,2.0,2.0,5.0,4.0,2.0,1.5,0.0,0.0
fbd04b25,1.0,2.380952380952381,1.0,0.0,42.0,1,4.0,1.0,11.0,6.25,1.0,1.0,0.0,0.0
e5824d72,4.0,3.2520325203252036,4.0,0.0,80.0,1,15.0,2.0,41.0,5.733333333333333,2.0,2.0,0.0,0.0
b30562d4,1.0,0.9259259259259258,1.0,0.0,42.0,1,4.0,1.0,26.0,10.25,1.0,1.0,0.0,0.0
02298b4a,3.0,4.838709677419355,3.0,0.0,62.0,1,4.0,1.0,10.0,6.25,3.0,3.0,0.0,0.0
e4b71e52,0.0,0.0,0.0,9.0,17.0,1,3.0,0.0,14.0,6.666666666666667,0.0,0.0,0.0,0.0
ed39978f,14.0,4.98220640569395,3.0,98.0,39.0,0,8.0,1.0,171.0,29.75,14.0,14.0,1.0,1.0
5b7a7697,1.0,0.847457627118644,1.0,14.0,39.0,1,8.0,1.0,27.0,12.5,1.0,1.0,0.0,0.0
9fea64a8,2.0,2.5974025974025974,0.0,0.0,3.0,1,2.0,1.0,34.0,25.0,2.0,2.0,0.0,0.0
a4e3e0ba,1.0,25.0,1.0,0.0,4.0,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
1033c7f1,1.0,12.5,1.0,0.0,8.0,1,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
a16a0211,2.0,1.0869565217391304,1.0,0.0,84.0,1,21.0,1.0,59.0,7.190476190476191,2.0,2.0,0.0,0.0
2df10e76,2.0,0.8097165991902834,0.0,19.0,83.0,1,37.0,2.0,53.0,4.756756756756757,1.0,1.0,0.0,0.0
ff89d18f,3.0,9.375,3.0,0.0,32.0,1,2.0,1.0,8.0,5.0,3.0,3.0,0.0,0.0
732df811,3.0,2.18978102189781,3.0,0.0,112.0,1,13.0,1.0,28.0,5.923076923076923,3.0,3.0,0.0,0.0
de1de15e,1.0,6.25,1.0,0.0,10.0,1,2.0,1.0,6.0,4.0,1.0,1.0,0.0,0.0
80c8726f,1.0,0.8264462809917356,0.0,0.0,27.0,1,7.0,1.0,7.0,2.4285714285714284,1.0,1.0,0.0,0.0
e5953f4b,0.0,0.0,0.0,0.0,114.0,1,7.0,0.0,51.0,14.0,0.0,0.0,0.0,0.0
619bff69,1.0,5.555555555555555,1.0,0.0,18.0,1,3.0,1.0,6.0,3.3333333333333335,1.0,1.0,0.0,0.0
ed7382a8,9.0,1.7751479289940828,8.0,0.0,332.0,1,41.0,8.0,63.0,9.146341463414634,2.0,1.125,0.0,0.0
3043e183,2.0,7.4074074074074066,2.0,0.0,27.0,1,3.0,2.0,4.0,3.3333333333333335,1.0,1.0,0.0,0.0
8ab5791a,3.0,5.263157894736842,3.0,0.0,57.0,1,7.0,2.0,17.0,5.571428571428571,2.0,1.5,0.0,0.0
3ae2240d,1.0,1.9230769230769231,1.0,0.0,52.0,1,7.0,1.0,8.0,3.2857142857142856,1.0,1.0,0.0,0.0
6929face,1.0,0.5291005291005291,0.0,0.0,30.0,1,23.0,1.0,37.0,6.956521739130435,1.0,1.0,0.0,0.0
06077235,1.0,16.666666666666664,1.0,0.0,6.0,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
6b5088da,3.0,3.488372093023256,2.0,9.0,24.0,1,5.0,2.0,26.0,10.0,2.0,1.5,0.0,0.0
685dc7f7,1.0,2.0408163265306123,0.0,10.0,10.0,1,7.0,1.0,6.0,2.142857142857143,1.0,1.0,0.0,0.0
8eb58541,1.0,2.2222222222222223,1.0,0.0,45.0,1,6.0,1.0,9.0,5.166666666666667,1.0,1.0,0.0,0.0
919bcd48,2.0,13.333333333333334,2.0,0.0,15.0,1,1.0,1.0,5.0,5.0,2.0,2.0,0.0,0.0
974fc112,1.0,25.0,1.0,0.0,4.0,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
9a00037e,1.0,3.4482758620689653,1.0,0.0,29.0,1,4.0,1.0,6.0,3.5,1.0,1.0,0.0,0.0
65f36887,11.0,3.9145907473309607,1.0,0.0,115.0,1,16.0,4.0,70.0,11.625,4.0,2.75,0.0,0.0
d67a6656,6.0,5.714285714285714,1.0,0.0,8.0,1,4.0,3.0,22.0,10.0,4.0,2.0,0.0,0.0
efdfb24e,2.0,8.0,0.0,0.0,12.0,1,3.0,1.0,5.0,2.6666666666666665,2.0,2.0,0.0,0.0
55f7ae64,1.0,9.090909090909092,1.0,0.0,11.0,1,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
1498b979,1.0,25.0,1.0,0.0,4.0,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
9d279147,0.0,0.0,0.0,0.0,7.0,1,4.0,0.0,12.0,5.5,0.0,0.0,0.0,0.0
8f358327,0.0,0.0,0.0,0.0,21.0,1,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
fed81014,13.0,4.609929078014184,1.0,246.0,19.0,0,28.0,5.0,31.0,4.857142857142857,7.0,2.6,0.0,0.0
8637463a,4.0,10.0,4.0,0.0,40.0,1,7.0,2.0,5.0,1.8571428571428572,3.0,2.0,0.0,0.0
92441fa1,0.0,0.0,0.0,0.0,48.0,1,11.0,0.0,16.0,5.181818181818182,0.0,0.0,0.0,0.0
455bfbc9,2.0,0.6493506493506493,0.0,35.0,58.0,1,18.0,2.0,87.0,15.333333333333334,1.0,1.0,0.0,0.0
fd5e4491,6.0,8.823529411764707,0.0,23.0,4.0,0,4.0,2.0,35.0,10.5,4.0,3.0,0.0,0.0
e9c994b8,1.0,7.142857142857142,1.0,0.0,14.0,1,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
e4594222,5.0,23.809523809523807,2.0,0.0,8.0,1,4.0,4.0,6.0,3.25,2.0,1.25,0.0,0.0
94042208,2.0,0.39920159680638717,2.0,0.0,339.0,1,47.0,1.0,45.0,4.319148936170213,2.0,2.0,0.0,0.0
d76e28a3,1.0,2.857142857142857,1.0,0.0,35.0,1,2.0,1.0,18.0,12.0,1.0,1.0,0.0,0.0
a7b6e286,3.0,4.411764705882353,0.0,0.0,8.0,1,10.0,2.0,10.0,3.9,2.0,1.5,0.0,0.0
27038bac,1.0,0.35842293906810035,1.0,0.0,126.0,1,10.0,1.0,87.0,22.3,1.0,1.0,0.0,0.0
60591a7d,2.0,1.694915254237288,2.0,13.0,96.0,1,17.0,2.0,6.0,2.3529411764705883,1.0,1.0,0.0,0.0
3887b35e,1.0,6.25,1.0,0.0,11.0,1,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
5423158b,1.0,2.7777777777777777,1.0,0.0,36.0,1,2.0,1.0,9.0,5.0,1.0,1.0,0.0,0.0
991360db,1.0,5.0,1.0,0.0,20.0,1,1.0,1.0,7.0,7.0,1.0,1.0,0.0,0.0
c5a0bc36,2.0,6.451612903225806,2.0,0.0,31.0,1,3.0,1.0,8.0,3.6666666666666665,2.0,2.0,0.0,0.0
11eb4374,1.0,25.0,1.0,0.0,4.0,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
7d71558b,2.0,1.574803149606299,2.0,0.0,78.0,1,11.0,1.0,20.0,4.636363636363637,2.0,2.0,0.0,0.0
3787229d,1.0,0.08984725965858043,0.0,58.0,161.0,1,77.0,1.0,128.0,12.38961038961039,1.0,1.0,0.0,0.0
2287c9f7,5.0,2.272727272727273,3.0,14.0,85.0,1,20.0,2.0,17.0,3.75,3.0,2.5,0.0,0.0
0c9d90d6,1.0,7.142857142857142,1.0,0.0,14.0,1,2.0,1.0,4.0,3.5,1.0,1.0,0.0,0.0
41bfa3b9,2.0,5.263157894736842,1.0,0.0,13.0,1,3.0,2.0,9.0,5.0,1.0,1.0,0.0,0.0
4ed8ab82,3.0,5.555555555555555,3.0,0.0,54.0,1,3.0,2.0,6.0,3.3333333333333335,2.0,1.5,0.0,0.0
d8ca7115,3.0,0.8982035928143712,3.0,0.0,296.0,1,25.0,2.0,46.0,9.84,2.0,1.5,2.0,2.0
dccd2a57,1.0,2.2222222222222223,1.0,0.0,39.0,1,2.0,1.0,19.0,18.5,1.0,1.0,0.0,0.0
0885e75e,1.0,1.5384615384615385,1.0,0.0,65.0,1,13.0,1.0,8.0,2.0,1.0,1.0,0.0,0.0
b00a6f27,0.0,0.0,0.0,0.0,11.0,1,6.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0
8a4b69ec,6.0,3.5502958579881656,6.0,0.0,159.0,1,7.0,3.0,35.0,9.714285714285714,4.0,2.0,0.0,0.0
6ea9ffd2,6.0,1.0204081632653061,5.0,0.0,513.0,1,58.0,6.0,70.0,6.379310344827586,1.0,1.0,0.0,0.0
d0c5aa85,11.0,1.390644753476612,3.0,0.0,392.0,1,60.0,2.0,188.0,9.933333333333334,6.0,5.5,1.0,1.0
fc4b841d,0.0,0.0,0.0,0.0,14.0,1,3.0,0.0,2.0,1.6666666666666667,0.0,0.0,0.0,0.0
db1a3c00,1.0,4.166666666666666,0.0,0.0,3.0,1,2.0,1.0,6.0,3.5,1.0,1.0,0.0,0.0
cbff6e32,1.0,9.090909090909092,1.0,0.0,11.0,1,1.0,1.0,6.0,6.0,1.0,1.0,0.0,0.0
9b4f540a,1.0,3.125,1.0,0.0,32.0,1,3.0,1.0,8.0,3.3333333333333335,1.0,1.0,0.0,0.0
2a072244,1.0,8.333333333333332,1.0,0.0,12.0,1,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
fcb5fb33,1.0,5.555555555555555,1.0,0.0,18.0,1,3.0,1.0,5.0,2.6666666666666665,1.0,1.0,0.0,0.0
72ee021f,8.0,2.8268551236749118,5.0,0.0,71.0,1,23.0,4.0,44.0,8.434782608695652,3.0,2.0,0.0,0.0
050c6066,1.0,25.0,1.0,0.0,4.0,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
9d84519b,2.0,0.5434782608695652,0.0,22.0,160.0,1,40.0,2.0,52.0,8.575,1.0,1.0,0.0,0.0
7ac0c607,13.0,2.009273570324575,0.0,172.0,21.0,0,28.0,5.0,110.0,13.821428571428571,4.0,2.6,0.0,0.0
af95a93c,1.0,2.941176470588235,1.0,0.0,23.0,1,4.0,1.0,5.0,2.75,1.0,1.0,0.0,0.0
12eb49ed,1.0,0.34602076124567477,0.0,0.0,190.0,1,4.0,1.0,85.0,40.25,1.0,1.0,0.0,0.0
a8ca0988,0.0,0.0,0.0,0.0,55.0,1,8.0,0.0,43.0,11.875,0.0,0.0,0.0,0.0
6f1e155b,1.0,2.0408163265306123,1.0,0.0,30.0,1,6.0,1.0,16.0,6.5,1.0,1.0,0.0,0.0
e8a1b038,1.0,25.0,1.0,0.0,4.0,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
701aed49,1.0,1.5384615384615385,0.0,0.0,6.0,1,8.0,1.0,9.0,2.75,1.0,1.0,0.0,0.0
3e97d5f3,2.0,2.1505376344086025,2.0,0.0,89.0,1,8.0,1.0,14.0,6.5,2.0,2.0,0.0,0.0
ad9c339a,0.0,0.0,0.0,27.0,83.0,1,20.0,0.0,32.0,4.25,0.0,0.0,0.0,0.0
bb31d716,2.0,8.695652173913043,1.0,6.0,17.0,1,1.0,1.0,12.0,12.0,2.0,2.0,0.0,0.0
b86b400e,1.0,9.090909090909092,1.0,0.0,11.0,1,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
10a42267,0.0,0.0,0.0,0.0,28.0,1,3.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0
fd12b306,1.0,1.694915254237288,1.0,3.0,33.0,1,4.0,1.0,21.0,7.5,1.0,1.0,0.0,0.0
852abc08,1.0,2.941176470588235,0.0,0.0,7.0,1,2.0,1.0,13.0,7.0,1.0,1.0,0.0,0.0
4640420b,2.0,0.544959128065395,0.0,57.0,88.0,1,11.0,1.0,93.0,12.454545454545455,2.0,2.0,0.0,0.0
ad4b1e5f,0.0,0.0,0.0,0.0,7.0,1,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0
2ff5b818,1.0,25.0,1.0,0.0,4.0,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
bd608de6,1.0,1.1627906976744187,0.0,0.0,29.0,1,10.0,1.0,20.0,4.6,1.0,1.0,0.0,0.0
ea23791b,1.0,1.694915254237288,1.0,0.0,55.0,1,9.0,1.0,11.0,4.777777777777778,1.0,1.0,0.0,0.0
94e7818d,1.0,0.6060606060606061,0.0,35.0,14.0,0,18.0,1.0,17.0,4.611111111111111,1.0,1.0,0.0,0.0
bf15584a,7.0,4.635761589403973,7.0,0.0,140.0,1,8.0,1.0,31.0,5.75,7.0,7.0,0.0,0.0
4a3c0db7,1.0,7.6923076923076925,1.0,0.0,13.0,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
5f7f0c55,4.0,2.0202020202020203,4.0,40.0,56.0,1,30.0,1.0,17.0,2.466666666666667,4.0,4.0,0.0,0.0
9e776b51,9.0,11.842105263157894,5.0,0.0,38.0,1,9.0,4.0,10.0,4.666666666666667,3.0,2.25,0.0,0.0
d793a520,18.0,7.82608695652174,7.0,0.0,107.0,1,5.0,1.0,56.0,14.0,18.0,18.0,0.0,0.0
03c58152,1.0,25.0,1.0,0.0,4.0,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
900f049c,1.0,0.43668122270742354,1.0,0.0,135.0,1,7.0,1.0,85.0,27.857142857142858,1.0,1.0,0.0,0.0
67ad5c84,4.0,0.41109969167523125,1.0,259.0,105.0,0,50.0,3.0,73.0,11.0,2.0,1.3333333333333333,0.0,0.0
9df0e397,6.0,2.643171806167401,0.0,0.0,21.0,1,8.0,1.0,67.0,14.875,6.0,6.0,0.0,0.0
03302054,0.0,0.0,0.0,0.0,34.0,1,16.0,0.0,5.0,1.625,0.0,0.0,0.0,0.0
6ecc4591,0.0,0.0,0.0,5.0,3.0,0,6.0,0.0,2.0,1.3333333333333333,0.0,0.0,0.0,0.0
