DAY(timestamp),MONTH(timestamp),WEEKDAY(timestamp),person
27,5,6,07f748d3
20,5,6,07f95437
31,5,3,07f97392
21,5,0,07f98981
24,5,3,07fb82f1
31,5,3,07fe25b4
29,5,1,07fe9547
31,5,3,07fef028
20,5,6,0800358e
15,5,1,0800bcfb
24,5,3,0800f720
24,5,3,08033511
20,5,6,0803cc15
29,5,1,0804633b
20,5,6,0806f6c4
30,5,2,08081d75
29,5,1,080bd4ac
29,5,1,080e8db0
27,5,6,080fcf1a
28,5,0,0810558b
15,5,1,0810e03c
18,5,4,0811a06c
30,5,2,08126279
10,3,5,0812bda0
15,5,1,08145396
28,5,0,081713cb
21,5,0,08176776
25,5,4,081911b4
31,5,3,08193101
19,5,5,08198e83
30,5,2,08206493
17,5,3,08208a49
29,5,1,082145a8
17,5,3,08245544
25,5,4,0824c55d
15,5,1,0829b4e1
29,5,1,082bd9bd
21,5,0,082c80d5
12,5,5,0833a0a9
30,5,2,083426cc
29,5,1,08343c0e
28,5,0,083534b6
29,5,1,083845b6
19,5,5,0838bd47
29,5,1,083b3442
25,5,4,083b8be7
8,5,1,083d5b9a
25,5,4,08425e62
29,5,1,084482af
18,5,4,08462640
31,5,3,08463d5b
19,5,5,08466048
28,4,5,0847c198
22,5,1,084839e3
15,3,3,084925d5
24,5,3,08495405
20,5,6,08497626
24,5,3,084e26c7
25,5,4,084f35c4
29,5,1,084f9401
30,4,0,08500aef
31,5,3,08552b42
31,5,3,08554c8b
30,5,2,08558ce3
31,5,3,08583b1c
17,5,3,0858c7dd
27,5,6,085ef200
15,4,6,08639c4f
31,5,3,08683645
25,5,4,0869b313
25,5,4,086a7c46
30,5,2,086b64ea
23,5,2,086bfd96
5,4,3,0870e4f0
6,4,4,0871df62
15,5,1,08740886
27,5,6,0876cae3
21,5,0,087a68e3
20,5,6,087d0669
15,5,1,087da2e8
27,5,6,087de56d
23,5,2,087e56be
15,5,1,087e6c64
28,5,0,087fc8a5
31,5,3,08801bfc
16,5,2,0880b8e1
23,5,2,08837bda
30,5,2,0883e978
29,5,1,088477ee
29,5,1,0885e75e
28,5,0,0887367d
30,5,2,0889026c
23,5,2,088a812a
27,5,6,088afb7b
16,5,2,088bf9fe
20,5,6,088ccfd7
25,5,4,088d0558
29,5,1,088f10a3
18,5,4,0892abe8
23,5,2,089563a3
30,5,2,08975905
15,5,1,0897d00b
31,5,3,08991bf9
31,5,3,0899e1ff
26,5,5,089aeed8
31,5,3,089cda86
18,5,4,089e36af
7,5,0,089eb49b
30,5,2,08a60c7c
31,5,3,08a6d92f
30,5,2,08a82be5
30,5,2,08ac8714
25,5,4,08ae1a50
23,5,2,08ae99c4
24,4,1,08b1d536
30,5,2,08b4a20d
18,5,4,08b803ee
15,5,1,08b82d7c
24,5,3,08b833d0
15,5,1,08b97372
18,5,4,08ba841b
28,5,0,08ba97a8
23,5,2,08babe3f
28,5,0,08bbf145
30,5,2,08c15659
16,5,2,08c2e046
30,5,2,08c7d6b9
26,5,5,08c9da9e
31,5,3,08caae70
31,5,3,08caeeb7
23,5,2,08cb481e
28,5,0,08cba418
24,5,3,08cfca98
29,5,1,08d02ef7
24,5,3,08d0674b
31,5,3,08d10353
28,5,0,08d18c71
26,5,5,08d2d2ee
28,5,0,08d35e05
26,5,5,08d3ac8a
31,5,3,08d3db92
29,5,1,08d4ec7b
7,5,0,08d6fdf9
20,5,6,08d80b59
29,5,1,08d8adae
19,5,5,08e040a4
16,4,0,08e0974b
27,5,6,08e0c1c6
25,5,4,08e182e9
16,5,2,08e3fd0a
18,5,4,08e4065d
30,5,2,08e616b7
30,5,2,08e643c3
31,5,3,08ea4ea5
17,5,3,08f06435
16,5,2,08f1e4b3
28,5,0,08f36f9d
23,5,2,08f4787b
27,5,6,08f737af
22,5,1,08f86ef6
23,5,2,08f88fb5
16,5,2,08f9054d
19,5,5,08f9ea70
17,5,3,08ff8349
21,5,0,0900779d
24,5,3,09008386
29,5,1,09030d39
29,5,1,09039d5a
28,5,0,0903f3f8
22,5,1,09088303
23,5,2,0908f99e
18,5,4,0909c350
15,5,1,090a998c
16,5,2,090e29b6
30,5,2,090ef175
18,5,4,0914138b
17,5,3,0914bd03
30,5,2,0916db30
28,5,0,09191ecf
28,5,0,091987f9
30,5,2,091a89ac
30,5,2,091d4e3a
27,5,6,091f6ce7
21,5,0,0924371d
27,5,6,09252ee6
29,5,1,09257c6b
17,5,3,0926f776
26,5,5,092979db
29,5,1,092db484
31,5,3,092e593f
20,5,6,09352d1f
11,5,4,09372e45
21,5,0,093ba2ef
29,5,1,093c3834
15,5,1,093eeb7a
21,5,0,09411787
31,5,3,09412658
23,4,0,0941359c
23,5,2,0943c42e
31,5,3,09475401
31,5,3,0947f818
13,5,6,09487355
25,5,4,0949b6a4
28,5,0,094c8fdb
16,3,4,094fcf0d
31,5,3,09557165
20,5,6,09581ccf
31,5,3,095a98b0
28,5,0,095c2666
26,5,5,095c5f96
30,5,2,095d6adb
29,5,1,0960e2d5
19,5,5,09625a4f
22,5,1,0962d3f9
19,5,5,0966f2a3
18,5,4,0967f3a4
29,5,1,096934ec
23,5,2,096bf242
16,5,2,096d0dd4
15,5,1,096ebe93
29,5,1,0971097f
16,5,2,0973a1f4
18,5,4,0974287a
29,5,1,0974c232
4,5,4,0976f081
23,5,2,09777e7a
27,5,6,097826cb
29,5,1,09784bd6
30,5,2,0978b0d9
22,5,1,0978b7b7
15,5,1,09793121
29,5,1,097a0d5b
26,5,5,097a6b80
24,5,3,097c939e
19,5,5,097cbc1e
28,5,0,09833fa3
23,5,2,09837117
31,5,3,0983c897
27,5,6,09848f4e
15,5,1,098b319c
27,5,6,098bea44
31,5,3,098c4338
28,5,0,098ece49
18,5,4,09921f80
21,5,0,0996b69a
29,5,1,0996e542
19,5,5,0996ef9b
21,5,0,0997ea9c
21,5,0,09996d10
27,5,6,09a458c9
29,5,1,09a62e36
30,5,2,09a6536f
22,5,1,09a78ec5
22,5,1,09a98b11
20,5,6,09ac3798
30,5,2,09acaccb
29,5,1,09adf503
22,5,1,09aeec33
19,5,5,09b0e60b
26,5,5,09b24dfd
31,5,3,09b43644
25,5,4,09b4d769
26,5,5,09ba24eb
17,5,3,09be0231
20,5,6,09c15978
31,5,3,09c2d603
25,5,4,09c4c6e5
28,5,0,09c5914d
27,5,6,09c86611
31,5,3,09cce7ea
27,5,6,09d0b3d9
30,5,2,09d0e523
30,5,2,09d718cc
30,4,0,09d79dd7
29,5,1,09d7ddcf
29,5,1,09da563f
23,5,2,09db6995
18,5,4,09dc59af
28,5,0,09de733b
26,5,5,09e08892
21,5,0,09e0db6a
24,5,3,09e2bd1a
29,5,1,09e4e04b
21,5,0,09e532d7
31,5,3,09e63ce7
15,5,1,09e890f1
15,5,1,09ea35c3
31,5,3,09eaaffd
30,5,2,09eb0cc0
27,5,6,09eb8d77
31,5,3,09ebd175
19,5,5,09ec4159
30,5,2,09ee02c4
24,5,3,09f26d53
15,5,1,09f578ac
29,5,1,09f5886d
23,5,2,09f63491
30,5,2,09f6ec08
28,5,0,09fa381f
25,5,4,09fa700c
30,5,2,09fb112e
17,5,3,09fc8084
4,5,4,09fdf852
28,5,0,09fe5eac
31,5,3,0a00ddb7
6,4,4,0a036ba6
19,5,5,0a03cd69
22,5,1,0a0441ff
30,5,2,0a04f7c9
21,5,0,0a05b988
30,5,2,0a0647bc
29,5,1,0a09033d
28,5,0,0a096974
24,5,3,0a09ed37
27,5,6,0a0a8e92
25,3,6,0a0ba01d
30,5,2,0a0e720e
20,5,6,0a13de3a
20,5,6,0a140739
30,5,2,0a19537c
21,5,0,0a1991b0
30,5,2,0a244119
16,5,2,0a244e0b
22,5,1,0a24b65b
24,5,3,0a262141
18,5,4,0a263927
15,5,1,0a28383a
25,5,4,0a287714
29,5,1,0a28dd5e
30,5,2,0a2a7401
23,5,2,0a2b15f1
26,5,5,0a2b91c4
24,5,3,0a2bdc5e
18,5,4,0a2c03b3
17,5,3,0a2cfbe5
25,5,4,0a2e8e0a
20,5,6,0a2efad6
31,5,3,0a2f9872
30,5,2,0a302d69
20,5,6,0a310c1f
31,5,3,0a3152cf
31,5,3,0a325e86
31,5,3,0a32ef30
24,5,3,0a334bfb
28,5,0,0a38ba8c
19,5,5,0a390749
27,5,6,0a392a70
18,5,4,0a396721
31,5,3,0a3a754c
29,5,1,0a3c96b6
17,5,3,0a3d7c82
25,5,4,0a3eacbb
22,5,1,0a3f6017
27,5,6,0a4359fd
18,5,4,0a446067
29,5,1,0a48c7dd
28,5,0,0a48cc5f
14,5,0,0a4ac2b9
30,5,2,0a4df35c
19,5,5,0a52beaa
30,5,2,0a541da1
31,5,3,0a5500f7
31,5,3,0a56042e
24,5,3,0a5674e3
31,5,3,0a5879fc
16,5,2,0a589e54
30,5,2,0a59b83f
29,5,1,0a5a08de
31,5,3,0a5c0f85
22,5,1,0a5c3448
19,5,5,0a5d63bb
23,5,2,0a5fdca0
31,5,3,0a602f40
28,5,0,0a62e820
17,4,1,0a68d4b5
30,5,2,0a68db07
21,5,0,0a691b1d
31,5,3,0a6db7e1
15,5,1,0a6e141e
24,5,3,0a6f70c0
29,5,1,0a726998
30,5,2,0a7278b6
21,5,0,0a7349eb
18,5,4,0a742f6b
20,5,6,0a74a0e8
21,5,0,0a76682c
19,5,5,0a78f62b
20,5,6,0a79d504
18,5,4,0a7b34e8
22,5,1,0a7d73ef
28,5,0,0a7f35c2
17,5,3,0a7fc5d5
17,5,3,0a7ffd3b
27,5,6,0a818767
31,5,3,0a8396b5
21,5,0,0a876d73
15,5,1,0a8952b0
30,5,2,0a8cd62e
31,5,3,0a8cf902
17,5,3,0a938014
31,5,3,0a96681a
30,5,2,0a96b110
25,5,4,0a96ba14
27,5,6,0a991ffb
30,5,2,0a9b1aea
31,5,3,0aa2b925
23,5,2,0aa3be5b
25,5,4,0aa42a59
29,5,1,0aa463a0
17,5,3,0aa51910
17,5,3,0aa540b1
27,5,6,0aa7a825
19,5,5,0aa97722
21,5,0,0aac3579
9,5,2,0aacf315
29,5,1,0aae264c
25,5,4,0aae4632
28,5,0,0ab18c72
24,5,3,0ab19ebb
29,5,1,0ab2a870
19,5,5,0ab53692
27,5,6,0ab5b77a
31,5,3,0ab67196
31,5,3,0ab7ba4c
16,5,2,0ab8071c
25,5,4,0ab9f8a6
24,5,3,0abaabba
27,5,6,0abaed3a
31,5,3,0abeae7a
31,5,3,0ac0f00c
16,5,2,0ac4ae0a
30,5,2,0ac5114a
30,5,2,0ac629ef
30,5,2,0ac6f80c
31,5,3,0acab653
16,5,2,0acb0dd8
24,5,3,0acd4c31
18,5,4,0acd4cfa
28,5,0,0acdf8c1
18,5,4,0ace1b4c
22,5,1,0acf6085
27,5,6,0ad0cd8a
6,4,4,0ad3284a
28,5,0,0ad72deb
23,5,2,0ad7f566
21,5,0,0ad863d9
23,5,2,0ada2f89
31,5,3,0ae0017b
15,5,1,0ae53d0d
15,5,1,0ae6e81d
25,5,4,0ae7030e
31,5,3,0ae7d311
29,5,1,0ae8135d
19,5,5,0ae82bdd
27,5,6,0ae86202
28,5,0,0ae8b154
18,5,4,0ae8e76b
30,5,2,0aea8c31
31,5,3,0aeb596a
29,5,1,0aec3c89
30,5,2,0aed974d
27,5,6,0aeea846
19,5,5,0af117af
23,5,2,0af3f1f1
29,5,1,0af42006
30,5,2,0af44b4e
20,5,6,0af65575
29,5,1,0af76a43
19,5,5,0afaecc8
26,5,5,0afaf28d
29,5,1,0afba239
22,5,1,0aff575b
30,5,2,0b006825
29,5,1,0b011869
17,5,3,0b02b868
30,5,2,0b04d58b
15,5,1,0b0577c3
30,5,2,0b0c8c25
21,5,0,0b12e0b1
28,5,0,0b12fc77
31,5,3,0b138c53
9,3,4,0b13e026
19,5,5,0b1429da
29,5,1,0b14fed7
22,5,1,0b16e185
31,5,3,0b187bda
31,5,3,0b18bd7d
29,5,1,0b18cf12
24,5,3,0b1a51e3
17,5,3,0b1a56d1
29,5,1,0b22d4ea
31,5,3,0b24a231
21,5,0,0b273f4a
30,5,2,0b28e1e6
23,5,2,0b296376
1,5,1,0b2998c7
23,5,2,0b2e2100
29,5,1,0b305d74
23,5,2,0b30e00a
28,5,0,0b31046d
18,4,2,0b3109a8
31,5,3,0b331e66
31,5,3,0b3402ff
30,5,2,0b3519eb
25,5,4,0b368913
16,5,2,0b38b38b
28,5,0,0b393f2d
23,5,2,0b3a6034
28,5,0,0b3bbfa4
30,5,2,0b3bf808
30,5,2,0b3e6f67
17,5,3,0b40a4ca
21,5,0,0b4341bb
22,5,1,0b482f87
17,4,1,0b498f41
21,5,0,0b49d110
26,5,5,0b4c7178
29,5,1,0b4c87e0
31,5,3,0b4e4515
22,5,1,0b4eb837
31,5,3,0b4ebf88
17,5,3,0b513259
13,4,4,0b52e6c8
28,5,0,0b534c3c
25,5,4,0b544b65
30,5,2,0b54d2aa
18,5,4,0b5b446e
29,5,1,0b5d9257
29,5,1,0b5f90b2
24,5,3,0b6362c8
26,5,5,0b63edae
25,5,4,0b67541e
14,5,0,0b6774d3
24,5,3,0b68d8fe
30,4,0,0b698d37
31,5,3,0b6aefdc
30,5,2,0b6e513f
18,5,4,0b6ef3d1
29,5,1,0b703d67
28,5,0,0b704cee
21,5,0,0b7177ad
22,5,1,0b71bc3d
19,5,5,0b767e6f
17,5,3,0b776a73
22,5,1,0b777bb8
29,5,1,0b7a3edd
30,5,2,0b7bef73
31,5,3,0b7efe35
31,5,3,0b800e76
31,5,3,0b811e00
21,5,0,0b8157ab
25,5,4,0b8460ef
22,5,1,0b859654
16,5,2,0b885969
31,5,3,0b8944d9
18,4,2,0b8e54ed
23,5,2,0b8f5734
31,5,3,0b906cf5
21,5,0,0b91b6d6
19,5,5,0b928b3d
20,5,6,0b92985c
27,5,6,0b92f190
23,5,2,0b947f5b
29,5,1,0b973a8d
29,5,1,0b98a347
17,5,3,0b9927b4
29,5,1,0b994061
21,1,6,0b9a69f1
28,5,0,0b9ae2dc
29,5,1,0b9bb6bb
21,5,0,0b9c388f
17,5,3,0b9d0598
31,5,3,0b9d1285
31,5,3,0b9e0132
23,5,2,0ba1b6e2
31,3,5,0ba2ac97
31,5,3,0ba4dc08
31,5,3,0ba4e604
24,5,3,0ba4ea48
30,5,2,0ba55641
27,5,6,0baa083f
29,5,1,0baa7b0c
16,5,2,0bafb7ee
12,5,5,0bb32a91
27,5,6,0bb37f6a
27,5,6,0bb45ffd
31,5,3,0bb60ae3
23,5,2,0bb61741
16,5,2,0bba4c68
31,5,3,0bbc2081
25,5,4,0bc19d01
31,5,3,0bc4ce93
29,5,1,0bc944a3
21,5,0,0bcb6925
29,5,1,0bcc3c80
31,5,3,0bccc9fa
29,5,1,0bcd837e
24,5,3,0bcf03c1
17,5,3,0bd076f9
28,5,0,0bd08e68
23,5,2,0bd09c43
30,3,4,0bd2f756
15,5,1,0bd39e8e
28,5,0,0bd44989
30,5,2,0bd61a21
20,5,6,0bdabe42
23,5,2,0be079da
30,5,2,0be375bf
25,5,4,0be3783f
12,4,3,0be3f5e5
28,5,0,0be40a8e
16,5,2,0be4ca58
15,5,1,0be7712b
23,5,2,0be7d7cf
27,5,6,0be95771
28,5,0,0bf06590
25,5,4,0bf0c226
31,5,3,0bf0f4b8
25,5,4,0bf201ce
31,5,3,0bf4c2c5
28,5,0,0bfd1f23
17,5,3,0bfd7cb2
29,5,1,0bfdedd7
31,5,3,0c007229
28,5,0,0c00b65b
31,5,3,0c00db19
18,5,4,0c00dc08
28,5,0,0c017f77
25,5,4,0c01c297
25,5,4,0c02eff2
25,5,4,0c051b54
16,5,2,0c0580c3
29,5,1,0c0641b3
30,5,2,0c0c0d53
15,5,1,0c0cd9db
23,5,2,0c0ef200
31,5,3,0c1105ed
27,5,6,0c118b5a
27,5,6,0c13d6b0
27,5,6,0c143e4b
25,3,6,0c1a429c
31,5,3,0c1a5105
28,5,0,0c1c6a9d
31,5,3,0c20e5f7
26,5,5,0c25fbec
20,5,6,0c26d732
28,5,0,0c27b8a4
5,4,3,0c285c5b
25,5,4,0c304998
18,5,4,0c31095e
19,5,5,0c314f12
31,5,3,0c33283e
24,5,3,0c352a3c
23,5,2,0c371de2
24,5,3,0c3a520b
31,5,3,0c3d70ee
16,5,2,0c3f732f
25,5,4,0c3fb871
30,5,2,0c409b3e
30,5,2,0c4aa321
30,5,2,0c4c7a5b
30,5,2,0c4f0376
28,5,0,0c506038
22,5,1,0c53d2f9
16,5,2,0c55d921
17,5,3,0c583c55
31,5,3,0c588686
29,5,1,0c5d20b7
26,5,5,0c5e4707
14,5,0,0c63334c
30,5,2,0c64525d
16,5,2,0c6b7fd4
20,2,1,0c6ee9e5
26,5,5,0c734fb1
28,5,0,0c761987
21,5,0,0c77d0ed
30,5,2,0c785882
23,5,2,0c798137
23,5,2,0c7d0d74
15,5,1,0c839c59
21,5,0,0c86c647
18,5,4,0c87392a
31,5,3,0c8a6a10
25,5,4,0c8c5c94
24,4,1,0c8cab30
15,5,1,0c8da283
16,5,2,0c8db2e0
29,5,1,0c90b3c1
15,5,1,0c940daa
9,2,4,0c94810b
22,5,1,0c94bcb9
29,5,1,0c96249b
19,5,5,0c962c1c
23,5,2,0c96825c
20,5,6,0c9747ae
18,5,4,0c987c6d
30,5,2,0c9a1b5d
28,5,0,0c9c79e6
29,5,1,0c9d90d6
28,5,0,0c9dbbde
31,5,3,0c9fc253
23,5,2,0ca07f08
22,5,1,0ca744be
6,3,1,0ca8ef24
31,5,3,0cab657b
31,5,3,0cac940b
15,5,1,0cb03b51
27,5,6,0cb6ede0
26,5,5,0cb7279c
20,5,6,0cb74526
31,5,3,0cb75203
17,4,1,0cb95aa6
22,5,1,0cba4d1f
26,5,5,0cbacdc1
25,5,4,0cbb9152
30,5,2,0cbfded8
18,5,4,0cc2b600
26,5,5,0cc86d33
26,5,5,0ccf8030
29,5,1,0cd4ddf5
12,5,5,0cd518e1
19,5,5,0cd5f510
22,5,1,0cd5ff44
29,5,1,0cd75d0d
29,5,1,0cd9549e
9,5,2,0cda20e5
24,5,3,0cdb1b24
26,5,5,0ce04737
15,5,1,0ce07eb5
24,5,3,0ce26294
17,5,3,0ce27dbd
29,5,1,0ce50d9c
17,5,3,0cea3b63
29,5,1,0ceb448c
18,5,4,0cee609b
29,5,1,0ceeb6e2
21,5,0,0cef22a6
31,5,3,0cef9a6d
21,5,0,0cf0b96a
31,5,3,0cf3d987
26,5,5,0cf3f9af
23,5,2,0cfb7ff7
15,5,1,0cfe987a
31,5,3,0cffd1be
25,5,4,0d011dc9
15,2,3,0d023516
30,5,2,0d050b07
25,5,4,0d079711
16,5,2,0d0ae658
28,5,0,0d0c4ff0
31,5,3,0d0c5ccd
30,5,2,0d0cfd55
24,5,3,0d0ddc58
22,5,1,0d0ef8b6
30,5,2,0d108f2b
25,5,4,0d13faa5
17,5,3,0d14c834
29,5,1,0d17c853
27,5,6,0d17cea3
31,5,3,0d17ed80
23,5,2,0d182403
15,5,1,0d19f990
31,5,3,0d1af2db
31,5,3,0d1c0bae
29,5,1,0d204f2b
16,5,2,0d22c55f
18,5,4,0d247226
24,5,3,0d24d6ad
21,5,0,0d25019c
16,5,2,0d260083
29,5,1,0d280eb7
22,5,1,0d2c649f
28,5,0,0d2f0733
27,5,6,0d329833
30,5,2,0d34af6e
29,5,1,0d35055e
30,5,2,0d35538d
19,5,5,0d3607ab
31,5,3,0d373bf6
15,5,1,0d37e5c5
31,5,3,0d3a72eb
22,5,1,0d3a88af
30,5,2,0d3ed0d0
31,5,3,0d3ed279
16,5,2,0d411cd0
19,5,5,0d42d0ce
30,5,2,0d43b999
24,5,3,0d445e99
30,5,2,0d45862f
31,5,3,0d472a66
29,5,1,0d48d41e
29,5,1,0d491a97
28,5,0,0d49a9ed
28,5,0,0d4aba2d
24,5,3,0d4d220e
25,5,4,0d4d2645
30,5,2,0d4d6f74
30,5,2,0d4f05d7
19,5,5,0d4ff378
29,5,1,0d5159e4
18,5,4,0d52a950
31,5,3,0d531147
22,5,1,0d540e26
31,5,3,0d57e70a
30,5,2,0d5948e9
31,5,3,0d5dab6f
3,5,3,0d5eb518
22,5,1,0d5ed234
17,5,3,0d5f66ed
30,5,2,0d62b990
25,5,4,0d677e8a
30,5,2,0d68d38e
30,5,2,0d6d3188
31,5,3,0d6e1d39
24,5,3,0d6f5cd2
25,5,4,0d702294
21,5,0,0d741016
31,5,3,0d778481
18,5,4,0d784c97
30,5,2,0d79ae9e
29,5,1,0d79ee6d
21,5,0,0d7ea11e
29,5,1,0d7f5b7a
22,5,1,0d800ae7
18,5,4,0d80151c
31,5,3,0d807f42
19,5,5,0d80991e
17,5,3,0d832977
28,5,0,0d859602
25,5,4,0d8763bd
30,5,2,0d87991e
15,5,1,0d87b223
28,5,0,0d87b81e
16,5,2,0d8dea9c
30,5,2,0d8f531e
31,5,3,0d927770
29,5,1,0d96eee9
18,5,4,0d972598
18,5,4,0d9ba914
20,5,6,0d9c997e
23,5,2,0d9fc649
22,5,1,0da1a9e1
28,5,0,0da2a2e1
31,5,3,0da5ecfc
28,5,0,0da88bcc
16,5,2,0dad8359
30,5,2,0dad8ce0
31,5,3,0daebdcc
13,4,4,0db04bd3
22,5,1,0db07b6d
28,5,0,0db09425
26,5,5,0db1471f
20,3,1,0db4200b
30,5,2,0db78b05
21,5,0,0db88c11
25,5,4,0db8d1ed
17,5,3,0db9efca
30,5,2,0dba3095
24,5,3,0dbcf50c
19,5,5,0dbd8428
26,5,5,0dbed274
23,5,2,0dc38893
31,5,3,0dc3ecb0
17,1,2,0dc5a75b
20,5,6,0dc65a13
31,5,3,0dc7138f
26,5,5,0dca6606
21,5,0,0dcccdff
15,5,1,0dd095e2
20,5,6,0dd9caa8
26,5,5,0ddee1ef
17,5,3,0de03179
29,5,1,0de2ef8e
29,5,1,0de4d77f
25,5,4,0de7b2e9
28,5,0,0de7e638
17,5,3,0de7eb87
31,5,3,0de84249
26,5,5,0de89668
16,5,2,0deca08d
31,5,3,0deed6ff
17,5,3,0df4bb35
23,5,2,0df5078e
20,5,6,0df94b23
28,5,0,0dfb1369
24,3,5,0dfb37d0
31,5,3,0dfca958
23,5,2,0dfd8e90
27,5,6,0dff1cec
30,5,2,0e00f12f
20,4,4,0e01b083
23,4,0,0e04d330
31,5,3,0e0679ba
24,5,3,0e080005
19,5,5,0e085e1a
19,5,5,0e08a403
20,5,6,0e08e1d1
22,5,1,0e0b4547
25,5,4,0e14d5c3
30,5,2,0e14eefa
19,5,5,0e16acfc
29,5,1,0e16d741
27,5,6,0e170b17
24,5,3,0e1986ba
22,5,1,0e1d7ee4
22,5,1,0e1f3b59
19,5,5,0e1ff7c6
17,5,3,0e204784
25,5,4,0e226c87
29,5,1,0e23837e
26,5,5,0e23b2a3
30,5,2,0e258167
19,5,5,0e295dfd
25,5,4,0e2bb2be
24,5,3,0e2dfb1d
29,5,1,0e2fb10e
29,5,1,0e2ff3b2
30,5,2,0e301774
29,5,1,0e31a854
24,5,3,0e33dc2a
27,5,6,0e33ea8a
19,5,5,0e35107b
23,5,2,0e35663d
26,5,5,0e362b6b
22,5,1,0e37ca14
27,5,6,0e383277
31,5,3,0e3c91a6
30,5,2,0e410ced
30,5,2,0e4227a0
31,5,3,0e43f95a
21,5,0,0e4687b8
20,5,6,0e4b3cc7
30,5,2,0e519460
26,4,3,0e532395
24,5,3,0e5571fe
27,5,6,0e570259
11,5,4,0e5b6c3c
20,5,6,0e5c5ee8
30,5,2,0e5d2067
31,5,3,0e5df472
20,5,6,0e6294a6
22,5,1,0e64c235
22,5,1,0e65ac2f
11,5,4,0e6852fb
16,5,2,0e6da2bd
24,5,3,0e6f79e1
31,5,3,0e738801
15,5,1,0e77a3a8
28,5,0,0e7854b4
27,5,6,0e79007c
22,5,1,0e7951ea
30,5,2,0e7ecc96
30,5,2,0e805418
30,5,2,0e8091a8
31,5,3,0e80f262
28,5,0,0e8244bd
22,5,1,0e836438
30,5,2,0e865ade
21,5,0,0e86c215
25,5,4,0e873f64
30,5,2,0e887478
31,5,3,0e900f11
28,5,0,0e9132a2
31,5,3,0e937d36
17,5,3,0e99af24
16,5,2,0e9bd02e
17,5,3,0e9c7a1f
18,5,4,0e9d0ae2
26,5,5,0e9e5344
21,1,6,0e9effd8
16,5,2,0ea0c433
16,5,2,0ea23546
30,5,2,0ea26832
30,5,2,0ea34765
26,5,5,0ea39588
30,5,2,0ea56104
25,5,4,0ea76c79
16,5,2,0ea83176
31,5,3,0ead53ba
24,5,3,0eadc635
28,5,0,0eaebe2c
23,5,2,0eafc1be
22,5,1,0eafca96
31,5,3,0eb1161a
19,5,5,0eb4b5b8
18,5,4,0eb715ae
10,5,3,0eb8bf49
31,5,3,0eb95ecf
28,5,0,0ebb735b
26,5,5,0ebbb5e9
17,5,3,0ebd6b81
20,5,6,0ebd6eb8
5,5,5,0ebef275
31,5,3,0ec008ff
17,5,3,0ec10b2a
30,5,2,0ec167b9
17,5,3,0ec2cefe
15,5,1,0ec3748a
27,5,6,0ec7c2da
25,5,4,0ec7d7ab
27,5,6,0ec82c43
31,5,3,0ec96f03
28,4,5,0ec9a7a3
31,5,3,0eca7ed3
30,5,2,0ecc2970
17,5,3,0ecc5443
31,5,3,0ecdc239
18,5,4,0ece1108
19,5,5,0ecfca50
31,5,3,0ed38361
2,5,2,0edb27ef
22,5,1,0edc1d54
18,5,4,0edd368a
30,5,2,0edd46e4
30,5,2,0ede7a66
29,5,1,0edf4c51
29,5,1,0edf4cc5
31,5,3,0ee2cb99
25,5,4,0ee30f8a
15,5,1,0ee4ad13
31,5,3,0ee4c3de
15,5,1,0ee8446f
22,5,1,0ee8ea57
31,5,3,0eef038a
30,5,2,0ef0abaf
31,5,3,0ef0b96b
15,5,1,0ef4118a
28,5,0,0ef4168f
16,5,2,0ef60aef
24,5,3,0ef7f297
24,5,3,0ef8e2a8
1,5,1,0ef8e58a
23,5,2,0efa4369
3,5,3,0efa6876
24,5,3,0efa95ca
31,5,3,0efa99c1
24,5,3,0efbfd42
23,5,2,0efca388
30,5,2,0f013dcd
28,5,0,0f018135
23,5,2,0f067145
28,5,0,0f0d02e6
30,5,2,0f0e1c96
28,5,0,0f0e95a2
28,5,0,0f148a1d
4,1,3,0f168a63
15,4,6,0f16c676
31,5,3,0f18f196
31,5,3,0f19eafe
29,5,1,0f1f1f7b
27,5,6,0f1f23a4
15,5,1,0f1f714b
29,5,1,0f1fbf1b
28,5,0,0f21cd25
18,5,4,0f21ffa2
31,5,3,0f23a949
10,5,3,0f23b0c7
29,5,1,0f252d11
18,5,4,0f256de9
28,5,0,0f26479e
27,5,6,0f2d97d4
9,5,2,0f2e59a4
31,5,3,0f308ca7
18,5,4,0f309405
17,5,3,0f312684
20,5,6,0f327bfd
31,5,3,0f337b7b
22,5,1,0f3734c6
24,5,3,0f38d53f
28,5,0,0f3aa415
17,5,3,0f3c3c47
21,5,0,0f3e24e6
16,5,2,0f400871
31,5,3,0f428318
23,5,2,0f42e113
20,5,6,0f4603d4
18,5,4,0f49538c
23,5,2,0f4c1d4c
1,5,1,0f4e2a4b
26,5,5,0f4e3285
20,5,6,0f4e5325
30,5,2,0f4eb377
31,5,3,0f4ef484
21,5,0,0f4f1b93
26,4,3,0f4fd0ba
31,5,3,0f5076d0
31,5,3,0f50f280
25,5,4,0f5263ba
29,5,1,0f5326d6
21,5,0,0f5394a4
21,5,0,0f5576b2
31,5,3,0f596c4c
28,5,0,0f59a49a
26,5,5,0f59b919
29,5,1,0f5b9542
25,5,4,0f5c4ffd
29,5,1,0f5caeb3
28,5,0,0f5dbb06
10,5,3,0f5f3531
22,5,1,0f5f453f
31,5,3,0f61ce74
22,5,1,0f633db3
30,5,2,0f63a1ce
